date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,us_aqi,european_aqi,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure,unhealthy_air
2016-03-09,48.1875,40.4,363.5416666666667,49.4,7.6625,37.25,0.5,132.875,79.0,Sunny,0.04,17,10,07:26:00,19:5:00,7:34:00,19:42:00,18,68,1007,1
2016-03-10,29.516666666666666,24.491666666666664,286.0416666666667,48.2,10.004166666666666,51.16666666666666,0.5,92.20833333333331,65.33333333333333,Sunny,0.17,15,8,07:24:00,19:6:00,8:11:00,20:55:00,17,78,1005,1
2016-03-11,22.304166666666664,17.3,250.83333333333331,50.45,9.175,35.0,0.5,63.0,38.16666666666666,Sunny,0.02,15,10,07:22:00,19:7:00,8:50:00,22:8:00,17,68,1014,0
2016-03-12,49.85,40.1875,369.9166666666667,38.17083333333333,9.4,54.0,0.5,95.75,62.875,Sunny,0.9,14,9,07:21:00,19:8:00,9:30:00,23:19:00,11,79,1019,1
2016-03-13,24.75,21.7625,245.91666666666663,20.15,8.191666666666666,64.375,0.5,84.79166666666667,58.125,Overcast,1.13,11,9,07:19:00,19:9:00,10:12:00,,33,90,1015,1
2016-03-14,16.570833333333333,11.525,235.375,28.004166666666663,5.0375000000000005,55.5,0.5,60.708333333333336,34.583333333333336,Overcast,0.0,9,6,07:17:00,19:10:00,10:58:00,12:27:00,47,83,1013,0
2016-03-15,16.683333333333334,12.383333333333333,258.8333333333333,29.379166666666663,5.533333333333334,50.083333333333336,0.5,50.083333333333336,24.541666666666668,Overcast,0.23,8,6,07:16:00,19:11:00,11:48:00,1:32:00,26,75,1018,0
2016-03-16,14.708333333333334,11.141666666666666,243.0,37.65,6.608333333333333,44.708333333333336,0.5,49.125,24.625,Overcast,0.22,9,6,07:14:00,19:12:00,0:41:00,2:30:00,23,70,1025,0
2016-03-17,19.33333333333333,16.058333333333334,285.5416666666667,59.15833333333333,12.070833333333333,28.041666666666668,0.5,48.333333333333336,29.541666666666668,Sunny,0.31,7,4,07:12:00,19:13:00,13:38:00,3:23:00,13,69,1027,0
2016-03-18,30.8625,25.554166666666664,329.2083333333333,50.3625,11.404166666666669,29.08333333333333,0.5,75.08333333333333,54.41666666666666,Sunny,0.0,10,4,07:11:00,19:15:00,14:35:00,4:9:00,12,63,1018,1
2016-03-19,32.3875,27.2125,303.5,38.41666666666666,8.875,34.833333333333336,0.5,74.54166666666667,53.04166666666666,Overcast,0.87,10,7,07:09:00,19:16:00,15:34:00,4:51:00,13,86,1011,1
